Name,Category,URL,SubCategory
s0078_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0078_aorta.nii.g_1.stl,aorta
s0078_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0078_kidney_right.nii.g_1.stl,kidney
s0078_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0078_liver.nii.g_1.stl,liver
s0079_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0079_aorta.nii.g_1.stl,aorta
s0080_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0080_aorta.nii.g_1.stl,aorta
s0080_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0080_kidney_right.nii.g_1.stl,kidney
s0080_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0080_liver.nii.g_1.stl,liver
s0082_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0082_aorta.nii.g_1.stl,aorta
s0082_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0082_kidney_right.nii.g_1.stl,kidney
s0082_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0082_liver.nii.g_1.stl,liver
s0083_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0083_aorta.nii.g_1.stl,aorta
s0083_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0083_liver.nii.g_1.stl,liver
s0084_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0084_aorta.nii.g_1.stl,aorta
s0084_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0084_liver.nii.g_1.stl,liver
s0085_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0085_aorta.nii.g_1.stl,aorta
s0085_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0085_liver.nii.g_1.stl,liver
s0086_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0086_aorta.nii.g_1.stl,aorta
s0086_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0086_kidney_right.nii.g_1.stl,kidney
s0086_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0086_liver.nii.g_1.stl,liver
s0088_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0088_aorta.nii.g_1.stl,aorta
s0088_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0088_kidney_right.nii.g_1.stl,kidney
s0088_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0088_liver.nii.g_1.stl,liver
s0089_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0089_aorta.nii.g_1.stl,aorta
s0089_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0089_kidney_right.nii.g_1.stl,kidney
s0089_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0089_liver.nii.g_1.stl,liver
s0090_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0090_aorta.nii.g_1.stl,aorta
s0090_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0090_kidney_right.nii.g_1.stl,kidney
s0090_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0090_liver.nii.g_1.stl,liver
s0091_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0091_aorta.nii.g_1.stl,aorta
s0091_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0091_kidney_right.nii.g_1.stl,kidney
s0091_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0091_liver.nii.g_1.stl,liver
s0092_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0092_aorta.nii.g_1.stl,aorta
s0092_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0092_kidney_right.nii.g_1.stl,kidney
s0092_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0092_liver.nii.g_1.stl,liver
s0095_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0095_aorta.nii.g_1.stl,aorta
s0095_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0095_kidney_right.nii.g_1.stl,kidney
s0095_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0095_liver.nii.g_1.stl,liver
s0096_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0096_aorta.nii.g_1.stl,aorta
s0096_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0096_kidney_right.nii.g_1.stl,kidney
s0096_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0096_liver.nii.g_1.stl,liver
s0098_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0098_aorta.nii.g_1.stl,aorta
s0098_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0098_kidney_right.nii.g_1.stl,kidney
s0098_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0098_liver.nii.g_1.stl,liver
s0102_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0102_aorta.nii.g_1.stl,aorta
s0102_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0102_kidney_right.nii.g_1.stl,kidney
s0102_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0102_liver.nii.g_1.stl,liver
s0104_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0104_aorta.nii.g_1.stl,aorta
s0105_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0105_aorta.nii.g_1.stl,aorta
s0105_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0105_kidney_right.nii.g_1.stl,kidney
s0105_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0105_liver.nii.g_1.stl,liver
s0106_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0106_aorta.nii.g_1.stl,aorta
s0106_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0106_kidney_right.nii.g_1.stl,kidney
s0106_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0106_liver.nii.g_1.stl,liver
s0107_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0107_aorta.nii.g_1.stl,aorta
s0107_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0107_kidney_right.nii.g_1.stl,kidney
s0107_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0107_liver.nii.g_1.stl,liver
s0108_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0108_aorta.nii.g_1.stl,aorta
s0108_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0108_kidney_right.nii.g_1.stl,kidney
s0108_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0108_liver.nii.g_1.stl,liver
s0109_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0109_aorta.nii.g_1.stl,aorta
s0109_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0109_kidney_right.nii.g_1.stl,kidney
s0109_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0109_liver.nii.g_1.stl,liver
s0110_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0110_aorta.nii.g_1.stl,aorta
s0111_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0111_aorta.nii.g_1.stl,aorta
s0111_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0111_kidney_right.nii.g_1.stl,kidney
s0111_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0111_liver.nii.g_1.stl,liver
s0112_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0112_aorta.nii.g_1.stl,aorta
s0114_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0114_aorta.nii.g_1.stl,aorta
s0114_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0114_kidney_right.nii.g_1.stl,kidney
s0114_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0114_liver.nii.g_1.stl,liver
s0115_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0115_aorta.nii.g_1.stl,aorta
s0115_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0115_kidney_right.nii.g_1.stl,kidney
s0115_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0115_liver.nii.g_1.stl,liver
s0117_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0117_aorta.nii.g_1.stl,aorta
s0117_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0117_kidney_right.nii.g_1.stl,kidney
s0117_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0117_liver.nii.g_1.stl,liver
s0119_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0119_aorta.nii.g_1.stl,aorta
s0119_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0119_kidney_right.nii.g_1.stl,kidney
s0119_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0119_liver.nii.g_1.stl,liver
s0120_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0120_aorta.nii.g_1.stl,aorta
s0120_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0120_kidney_right.nii.g_1.stl,kidney
s0120_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0120_liver.nii.g_1.stl,liver
s0123_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0123_aorta.nii.g_1.stl,aorta
s0123_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0123_kidney_right.nii.g_1.stl,kidney
s0123_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0123_liver.nii.g_1.stl,liver
s0124_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0124_aorta.nii.g_1.stl,aorta
s0124_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0124_kidney_right.nii.g_1.stl,kidney
s0124_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0124_liver.nii.g_1.stl,liver
s0128_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0128_aorta.nii.g_1.stl,aorta
s0128_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0128_liver.nii.g_1.stl,liver
s0129_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0129_aorta.nii.g_1.stl,aorta
s0129_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0129_kidney_right.nii.g_1.stl,kidney
s0129_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0129_liver.nii.g_1.stl,liver
s0131_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0131_aorta.nii.g_1.stl,aorta
s0131_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0131_kidney_right.nii.g_1.stl,kidney
s0131_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0131_liver.nii.g_1.stl,liver
s0132_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0132_aorta.nii.g_1.stl,aorta
s0132_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0132_liver.nii.g_1.stl,liver
s0133_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0133_aorta.nii.g_1.stl,aorta
s0133_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0133_kidney_right.nii.g_1.stl,kidney
s0133_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0133_liver.nii.g_1.stl,liver
s0135_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0135_aorta.nii.g_1.stl,aorta
s0135_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0135_kidney_right.nii.g_1.stl,kidney
s0135_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0135_liver.nii.g_1.stl,liver
s0136_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0136_aorta.nii.g_1.stl,aorta
s0137_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0137_aorta.nii.g_1.stl,aorta
s0137_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0137_kidney_right.nii.g_1.stl,kidney
s0137_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0137_liver.nii.g_1.stl,liver
s0138_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0138_aorta.nii.g_1.stl,aorta
s0138_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0138_kidney_right.nii.g_1.stl,kidney
s0138_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0138_liver.nii.g_1.stl,liver
s0139_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0139_aorta.nii.g_1.stl,aorta
s0139_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0139_kidney_right.nii.g_1.stl,kidney
s0139_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0139_liver.nii.g_1.stl,liver
s0141_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0141_aorta.nii.g_1.stl,aorta
s0141_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0141_kidney_right.nii.g_1.stl,kidney
s0141_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0141_liver.nii.g_1.stl,liver
s0143_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0143_aorta.nii.g_1.stl,aorta
s0143_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0143_kidney_right.nii.g_1.stl,kidney
s0143_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0143_liver.nii.g_1.stl,liver
s0145_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0145_aorta.nii.g_1.stl,aorta
s0145_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0145_kidney_right.nii.g_1.stl,kidney
s0145_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0145_liver.nii.g_1.stl,liver
s0146_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0146_aorta.nii.g_1.stl,aorta
s0146_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0146_liver.nii.g_1.stl,liver
s0147_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0147_aorta.nii.g_1.stl,aorta
s0147_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0147_kidney_right.nii.g_1.stl,kidney
s0147_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0147_liver.nii.g_1.stl,liver
s0150_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0150_aorta.nii.g_1.stl,aorta
s0150_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0150_kidney_right.nii.g_1.stl,kidney
s0150_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0150_liver.nii.g_1.stl,liver
s0151_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0151_aorta.nii.g_1.stl,aorta
s0151_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0151_kidney_right.nii.g_1.stl,kidney
s0151_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0151_liver.nii.g_1.stl,liver
s0152_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0152_aorta.nii.g_1.stl,aorta
s0153_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0153_aorta.nii.g_1.stl,aorta
s0153_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0153_kidney_right.nii.g_1.stl,kidney
s0153_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0153_liver.nii.g_1.stl,liver
s0154_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0154_aorta.nii.g_1.stl,aorta
s0156_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0156_aorta.nii.g_1.stl,aorta
s0156_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0156_kidney_right.nii.g_1.stl,kidney
s0156_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0156_liver.nii.g_1.stl,liver
s0157_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0157_aorta.nii.g_1.stl,aorta
s0157_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0157_kidney_right.nii.g_1.stl,kidney
s0157_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0157_liver.nii.g_1.stl,liver
s0158_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0158_aorta.nii.g_1.stl,aorta
s0158_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0158_kidney_right.nii.g_1.stl,kidney
s0158_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0158_liver.nii.g_1.stl,liver
s0160_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0160_aorta.nii.g_1.stl,aorta
s0160_kidney_right.nii.g_1.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0160_kidney_right.nii.g_1.stl,kidney
s0160_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0160_liver.nii.g_1.stl,liver
